"Town","FIPS","Year","Gender","Engagement","Measure Type","Variable","Value"
"Rocky Hill","0900365370","2009-2013","Male","Engaged","Percent","Disengaged Youth",97.24
"Rocky Hill","0900365370","2009-2013","Male","Engaged","Percent","Margins of Error",0.53
"Rocky Hill","0900365370","2009-2013","Male","Disengaged","Number","Disengaged Youth",13
"Rocky Hill","0900365370","2009-2013","Male","Disengaged","Number","Margins of Error",38
"Rocky Hill","0900365370","2009-2013","Male","Disengaged","Percent","Disengaged Youth",2.76
"Rocky Hill","0900365370","2009-2013","Male","Disengaged","Percent","Margins of Error",0.08
"Rocky Hill","0900365370","2010-2014","Total","Total","Number","Disengaged Youth",809
"Rocky Hill","0900365370","2010-2014","Total","Total","Number","Margins of Error",190
"Rocky Hill","0900365370","2010-2014","Total","Engaged","Number","Disengaged Youth",809
"Rocky Hill","0900365370","2010-2014","Total","Engaged","Number","Margins of Error",201.02
"Rocky Hill","0900365370","2010-2014","Total","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2010-2014","Total","Engaged","Percent","Margins of Error",0.34
"Rocky Hill","0900365370","2010-2014","Total","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Total","Disengaged","Number","Margins of Error",53.74
"Rocky Hill","0900365370","2010-2014","Total","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Total","Disengaged","Percent","Margins of Error",0.07
"Rocky Hill","0900365370","2010-2014","Female","Total","Number","Disengaged Youth",353
"Rocky Hill","0900365370","2010-2014","Female","Total","Number","Margins of Error",129
"Rocky Hill","0900365370","2010-2014","Female","Engaged","Number","Disengaged Youth",353
"Rocky Hill","0900365370","2010-2014","Female","Engaged","Number","Margins of Error",131.77
"Rocky Hill","0900365370","2010-2014","Female","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2010-2014","Female","Engaged","Percent","Margins of Error",0.52
"Rocky Hill","0900365370","2010-2014","Female","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Female","Disengaged","Number","Margins of Error",38
"Rocky Hill","0900365370","2010-2014","Female","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Female","Disengaged","Percent","Margins of Error",0.11
"Rocky Hill","0900365370","2010-2014","Male","Total","Number","Disengaged Youth",456
"Rocky Hill","0900365370","2010-2014","Male","Total","Number","Margins of Error",155
"Rocky Hill","0900365370","2010-2014","Male","Engaged","Number","Disengaged Youth",456
"Rocky Hill","0900365370","2010-2014","Male","Engaged","Number","Margins of Error",151.81
"Rocky Hill","0900365370","2010-2014","Male","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2010-2014","Male","Engaged","Percent","Margins of Error",0.48
"Rocky Hill","0900365370","2010-2014","Male","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Male","Disengaged","Number","Margins of Error",38
"Rocky Hill","0900365370","2010-2014","Male","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2010-2014","Male","Disengaged","Percent","Margins of Error",0.08
"Rocky Hill","0900365370","2011-2015","Total","Total","Number","Disengaged Youth",778
"Rocky Hill","0900365370","2011-2015","Total","Total","Number","Margins of Error",173
"Rocky Hill","0900365370","2011-2015","Total","Engaged","Number","Disengaged Youth",778
"Rocky Hill","0900365370","2011-2015","Total","Engaged","Number","Margins of Error",208.94
"Rocky Hill","0900365370","2011-2015","Total","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2011-2015","Total","Engaged","Percent","Margins of Error",0.35
"Rocky Hill","0900365370","2011-2015","Total","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Total","Disengaged","Number","Margins of Error",62.23
"Rocky Hill","0900365370","2011-2015","Total","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Total","Disengaged","Percent","Margins of Error",0.08
"Rocky Hill","0900365370","2011-2015","Female","Total","Number","Disengaged Youth",326
"Rocky Hill","0900365370","2011-2015","Female","Total","Number","Margins of Error",127
"Rocky Hill","0900365370","2011-2015","Female","Engaged","Number","Disengaged Youth",326
"Rocky Hill","0900365370","2011-2015","Female","Engaged","Number","Margins of Error",130.76
"Rocky Hill","0900365370","2011-2015","Female","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2011-2015","Female","Engaged","Percent","Margins of Error",0.56
"Rocky Hill","0900365370","2011-2015","Female","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Female","Disengaged","Number","Margins of Error",44
"Rocky Hill","0900365370","2011-2015","Female","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Female","Disengaged","Percent","Margins of Error",0.13
"Rocky Hill","0900365370","2011-2015","Male","Total","Number","Disengaged Youth",452
"Rocky Hill","0900365370","2011-2015","Male","Total","Number","Margins of Error",148
"Rocky Hill","0900365370","2011-2015","Male","Engaged","Number","Disengaged Youth",452
"Rocky Hill","0900365370","2011-2015","Male","Engaged","Number","Margins of Error",162.97
"Rocky Hill","0900365370","2011-2015","Male","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2011-2015","Male","Engaged","Percent","Margins of Error",0.49
"Rocky Hill","0900365370","2011-2015","Male","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Male","Disengaged","Number","Margins of Error",44
"Rocky Hill","0900365370","2011-2015","Male","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2011-2015","Male","Disengaged","Percent","Margins of Error",0.1
"Rocky Hill","0900365370","2012-2016","Total","Total","Number","Disengaged Youth",841
"Rocky Hill","0900365370","2012-2016","Total","Total","Number","Margins of Error",227
"Rocky Hill","0900365370","2012-2016","Total","Engaged","Number","Disengaged Youth",841
"Rocky Hill","0900365370","2012-2016","Total","Engaged","Number","Margins of Error",274.87
"Rocky Hill","0900365370","2012-2016","Total","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2012-2016","Total","Engaged","Percent","Margins of Error",0.42
"Rocky Hill","0900365370","2012-2016","Total","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Total","Disengaged","Number","Margins of Error",53.74
"Rocky Hill","0900365370","2012-2016","Total","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Total","Disengaged","Percent","Margins of Error",0.06
"Rocky Hill","0900365370","2012-2016","Female","Total","Number","Disengaged Youth",401
"Rocky Hill","0900365370","2012-2016","Female","Total","Number","Margins of Error",218
"Rocky Hill","0900365370","2012-2016","Female","Engaged","Number","Disengaged Youth",401
"Rocky Hill","0900365370","2012-2016","Female","Engaged","Number","Margins of Error",219.65
"Rocky Hill","0900365370","2012-2016","Female","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2012-2016","Female","Engaged","Percent","Margins of Error",0.77
"Rocky Hill","0900365370","2012-2016","Female","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Female","Disengaged","Number","Margins of Error",38
"Rocky Hill","0900365370","2012-2016","Female","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Female","Disengaged","Percent","Margins of Error",0.09
"Rocky Hill","0900365370","2012-2016","Male","Total","Number","Disengaged Youth",440
"Rocky Hill","0900365370","2012-2016","Male","Total","Number","Margins of Error",149
"Rocky Hill","0900365370","2012-2016","Male","Engaged","Number","Disengaged Youth",440
"Rocky Hill","0900365370","2012-2016","Male","Engaged","Number","Margins of Error",165.24
"Rocky Hill","0900365370","2012-2016","Male","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2012-2016","Male","Engaged","Percent","Margins of Error",0.51
"Rocky Hill","0900365370","2012-2016","Male","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Male","Disengaged","Number","Margins of Error",38
"Rocky Hill","0900365370","2012-2016","Male","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2012-2016","Male","Disengaged","Percent","Margins of Error",0.09
"Rocky Hill","0900365370","2013-2017","Total","Total","Number","Disengaged Youth",630
"Rocky Hill","0900365370","2013-2017","Total","Total","Number","Margins of Error",170
"Rocky Hill","0900365370","2013-2017","Total","Engaged","Number","Disengaged Youth",630
"Rocky Hill","0900365370","2013-2017","Total","Engaged","Number","Margins of Error",192.61
"Rocky Hill","0900365370","2013-2017","Total","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2013-2017","Total","Engaged","Percent","Margins of Error",0.41
"Rocky Hill","0900365370","2013-2017","Total","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Total","Disengaged","Number","Margins of Error",62.23
"Rocky Hill","0900365370","2013-2017","Total","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Total","Disengaged","Percent","Margins of Error",0.1
"Rocky Hill","0900365370","2013-2017","Female","Total","Number","Disengaged Youth",389
"Rocky Hill","0900365370","2013-2017","Female","Total","Number","Margins of Error",161
"Rocky Hill","0900365370","2013-2017","Female","Engaged","Number","Disengaged Youth",389
"Rocky Hill","0900365370","2013-2017","Female","Engaged","Number","Margins of Error",163.98
"Rocky Hill","0900365370","2013-2017","Female","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2013-2017","Female","Engaged","Percent","Margins of Error",0.59
"Rocky Hill","0900365370","2013-2017","Female","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Female","Disengaged","Number","Margins of Error",44
"Rocky Hill","0900365370","2013-2017","Female","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Female","Disengaged","Percent","Margins of Error",0.11
"Rocky Hill","0900365370","2013-2017","Male","Total","Number","Disengaged Youth",241
"Rocky Hill","0900365370","2013-2017","Male","Total","Number","Margins of Error",99
"Rocky Hill","0900365370","2013-2017","Male","Engaged","Number","Disengaged Youth",241
"Rocky Hill","0900365370","2013-2017","Male","Engaged","Number","Margins of Error",101.04
"Rocky Hill","0900365370","2013-2017","Male","Engaged","Percent","Disengaged Youth",100
"Rocky Hill","0900365370","2013-2017","Male","Engaged","Percent","Margins of Error",0.59
"Rocky Hill","0900365370","2013-2017","Male","Disengaged","Number","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Male","Disengaged","Number","Margins of Error",44
"Rocky Hill","0900365370","2013-2017","Male","Disengaged","Percent","Disengaged Youth",0
"Rocky Hill","0900365370","2013-2017","Male","Disengaged","Percent","Margins of Error",0.18
"Roxbury","0900565930","2006-2010","Total","Total","Number","Disengaged Youth",115
"Roxbury","0900565930","2006-2010","Total","Total","Number","Margins of Error",46
"Roxbury","0900565930","2006-2010","Total","Engaged","Number","Disengaged Youth",107
"Roxbury","0900565930","2006-2010","Total","Engaged","Number","Margins of Error",249.81
"Roxbury","0900565930","2006-2010","Total","Engaged","Percent","Disengaged Youth",93.04
"Roxbury","0900565930","2006-2010","Total","Engaged","Percent","Margins of Error",2.2
"Roxbury","0900565930","2006-2010","Total","Disengaged","Number","Disengaged Youth",8
"Roxbury","0900565930","2006-2010","Total","Disengaged","Number","Margins of Error",325.69
"Roxbury","0900565930","2006-2010","Total","Disengaged","Percent","Disengaged Youth",6.96
"Roxbury","0900565930","2006-2010","Total","Disengaged","Percent","Margins of Error",2.83
"Roxbury","0900565930","2006-2010","Female","Total","Number","Disengaged Youth",25
"Roxbury","0900565930","2006-2010","Female","Total","Number","Margins of Error",17
"Roxbury","0900565930","2006-2010","Female","Engaged","Number","Disengaged Youth",25
"Roxbury","0900565930","2006-2010","Female","Engaged","Number","Margins of Error",174.78
"Roxbury","0900565930","2006-2010","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2006-2010","Female","Engaged","Percent","Margins of Error",7.02
"Roxbury","0900565930","2006-2010","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2006-2010","Female","Disengaged","Number","Margins of Error",246
"Roxbury","0900565930","2006-2010","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2006-2010","Female","Disengaged","Percent","Margins of Error",9.84
"Roxbury","0900565930","2006-2010","Male","Total","Number","Disengaged Youth",90
"Roxbury","0900565930","2006-2010","Male","Total","Number","Margins of Error",45
"Roxbury","0900565930","2006-2010","Male","Engaged","Number","Disengaged Youth",82
"Roxbury","0900565930","2006-2010","Male","Engaged","Number","Margins of Error",178.49
"Roxbury","0900565930","2006-2010","Male","Engaged","Percent","Disengaged Youth",91.11
"Roxbury","0900565930","2006-2010","Male","Engaged","Percent","Margins of Error",2.03
"Roxbury","0900565930","2006-2010","Male","Disengaged","Number","Disengaged Youth",8
"Roxbury","0900565930","2006-2010","Male","Disengaged","Number","Margins of Error",213.44
"Roxbury","0900565930","2006-2010","Male","Disengaged","Percent","Disengaged Youth",8.89
"Roxbury","0900565930","2006-2010","Male","Disengaged","Percent","Margins of Error",2.37
"Roxbury","0900565930","2007-2011","Total","Total","Number","Disengaged Youth",122
"Roxbury","0900565930","2007-2011","Total","Total","Number","Margins of Error",47
"Roxbury","0900565930","2007-2011","Total","Engaged","Number","Disengaged Youth",116
"Roxbury","0900565930","2007-2011","Total","Engaged","Number","Margins of Error",189.35
"Roxbury","0900565930","2007-2011","Total","Engaged","Percent","Disengaged Youth",95.08
"Roxbury","0900565930","2007-2011","Total","Engaged","Percent","Margins of Error",1.59
"Roxbury","0900565930","2007-2011","Total","Disengaged","Number","Disengaged Youth",6
"Roxbury","0900565930","2007-2011","Total","Disengaged","Number","Margins of Error",243.58
"Roxbury","0900565930","2007-2011","Total","Disengaged","Percent","Disengaged Youth",4.92
"Roxbury","0900565930","2007-2011","Total","Disengaged","Percent","Margins of Error",2
"Roxbury","0900565930","2007-2011","Female","Total","Number","Disengaged Youth",37
"Roxbury","0900565930","2007-2011","Female","Total","Number","Margins of Error",29
"Roxbury","0900565930","2007-2011","Female","Engaged","Number","Disengaged Youth",37
"Roxbury","0900565930","2007-2011","Female","Engaged","Number","Margins of Error",133.3
"Roxbury","0900565930","2007-2011","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2007-2011","Female","Engaged","Percent","Margins of Error",3.69
"Roxbury","0900565930","2007-2011","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2007-2011","Female","Disengaged","Number","Margins of Error",184
"Roxbury","0900565930","2007-2011","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2007-2011","Female","Disengaged","Percent","Margins of Error",4.97
"Roxbury","0900565930","2007-2011","Male","Total","Number","Disengaged Youth",85
"Roxbury","0900565930","2007-2011","Male","Total","Number","Margins of Error",37
"Roxbury","0900565930","2007-2011","Male","Engaged","Number","Disengaged Youth",79
"Roxbury","0900565930","2007-2011","Male","Engaged","Number","Margins of Error",134.48
"Roxbury","0900565930","2007-2011","Male","Engaged","Percent","Disengaged Youth",92.94
"Roxbury","0900565930","2007-2011","Male","Engaged","Percent","Margins of Error",1.63
"Roxbury","0900565930","2007-2011","Male","Disengaged","Number","Disengaged Youth",6
"Roxbury","0900565930","2007-2011","Male","Disengaged","Number","Margins of Error",159.6
"Roxbury","0900565930","2007-2011","Male","Disengaged","Percent","Disengaged Youth",7.06
"Roxbury","0900565930","2007-2011","Male","Disengaged","Percent","Margins of Error",1.88
"Roxbury","0900565930","2008-2012","Total","Total","Number","Disengaged Youth",112
"Roxbury","0900565930","2008-2012","Total","Total","Number","Margins of Error",48
"Roxbury","0900565930","2008-2012","Total","Engaged","Number","Disengaged Youth",103
"Roxbury","0900565930","2008-2012","Total","Engaged","Number","Margins of Error",49.49
"Roxbury","0900565930","2008-2012","Total","Engaged","Percent","Disengaged Youth",91.96
"Roxbury","0900565930","2008-2012","Total","Engaged","Percent","Margins of Error",0.59
"Roxbury","0900565930","2008-2012","Total","Disengaged","Number","Disengaged Youth",9
"Roxbury","0900565930","2008-2012","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2008-2012","Total","Disengaged","Percent","Disengaged Youth",8.04
"Roxbury","0900565930","2008-2012","Total","Disengaged","Percent","Margins of Error",0.3
"Roxbury","0900565930","2008-2012","Female","Total","Number","Disengaged Youth",41
"Roxbury","0900565930","2008-2012","Female","Total","Number","Margins of Error",28
"Roxbury","0900565930","2008-2012","Female","Engaged","Number","Disengaged Youth",41
"Roxbury","0900565930","2008-2012","Female","Engaged","Number","Margins of Error",32.74
"Roxbury","0900565930","2008-2012","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2008-2012","Female","Engaged","Percent","Margins of Error",1.05
"Roxbury","0900565930","2008-2012","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2008-2012","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2008-2012","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2008-2012","Female","Disengaged","Percent","Margins of Error",0.59
"Roxbury","0900565930","2008-2012","Male","Total","Number","Disengaged Youth",71
"Roxbury","0900565930","2008-2012","Male","Total","Number","Margins of Error",36
"Roxbury","0900565930","2008-2012","Male","Engaged","Number","Disengaged Youth",62
"Roxbury","0900565930","2008-2012","Male","Engaged","Number","Margins of Error",37.11
"Roxbury","0900565930","2008-2012","Male","Engaged","Percent","Disengaged Youth",87.32
"Roxbury","0900565930","2008-2012","Male","Engaged","Percent","Margins of Error",0.68
"Roxbury","0900565930","2008-2012","Male","Disengaged","Number","Disengaged Youth",9
"Roxbury","0900565930","2008-2012","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2008-2012","Male","Disengaged","Percent","Disengaged Youth",12.68
"Roxbury","0900565930","2008-2012","Male","Disengaged","Percent","Margins of Error",0.34
"Roxbury","0900565930","2009-2013","Total","Total","Number","Disengaged Youth",76
"Roxbury","0900565930","2009-2013","Total","Total","Number","Margins of Error",34
"Roxbury","0900565930","2009-2013","Total","Engaged","Number","Disengaged Youth",76
"Roxbury","0900565930","2009-2013","Total","Engaged","Number","Margins of Error",41
"Roxbury","0900565930","2009-2013","Total","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2009-2013","Total","Engaged","Percent","Margins of Error",0.7
"Roxbury","0900565930","2009-2013","Total","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2009-2013","Total","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Total","Disengaged","Percent","Margins of Error",0.45
"Roxbury","0900565930","2009-2013","Female","Total","Number","Disengaged Youth",28
"Roxbury","0900565930","2009-2013","Female","Total","Number","Margins of Error",24
"Roxbury","0900565930","2009-2013","Female","Engaged","Number","Disengaged Youth",28
"Roxbury","0900565930","2009-2013","Female","Engaged","Number","Margins of Error",29.39
"Roxbury","0900565930","2009-2013","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2009-2013","Female","Engaged","Percent","Margins of Error",1.36
"Roxbury","0900565930","2009-2013","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2009-2013","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Female","Disengaged","Percent","Margins of Error",0.86
"Roxbury","0900565930","2009-2013","Male","Total","Number","Disengaged Youth",48
"Roxbury","0900565930","2009-2013","Male","Total","Number","Margins of Error",23
"Roxbury","0900565930","2009-2013","Male","Engaged","Number","Disengaged Youth",48
"Roxbury","0900565930","2009-2013","Male","Engaged","Number","Margins of Error",28.58
"Roxbury","0900565930","2009-2013","Male","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2009-2013","Male","Engaged","Percent","Margins of Error",0.76
"Roxbury","0900565930","2009-2013","Male","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2009-2013","Male","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2009-2013","Male","Disengaged","Percent","Margins of Error",0.5
"Roxbury","0900565930","2010-2014","Total","Total","Number","Disengaged Youth",87
"Roxbury","0900565930","2010-2014","Total","Total","Number","Margins of Error",39
"Roxbury","0900565930","2010-2014","Total","Engaged","Number","Disengaged Youth",87
"Roxbury","0900565930","2010-2014","Total","Engaged","Number","Margins of Error",49.07
"Roxbury","0900565930","2010-2014","Total","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2010-2014","Total","Engaged","Percent","Margins of Error",0.72
"Roxbury","0900565930","2010-2014","Total","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2010-2014","Total","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Total","Disengaged","Percent","Margins of Error",0.39
"Roxbury","0900565930","2010-2014","Female","Total","Number","Disengaged Youth",38
"Roxbury","0900565930","2010-2014","Female","Total","Number","Margins of Error",34
"Roxbury","0900565930","2010-2014","Female","Engaged","Number","Disengaged Youth",38
"Roxbury","0900565930","2010-2014","Female","Engaged","Number","Margins of Error",38
"Roxbury","0900565930","2010-2014","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2010-2014","Female","Engaged","Percent","Margins of Error",1.34
"Roxbury","0900565930","2010-2014","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2010-2014","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Female","Disengaged","Percent","Margins of Error",0.63
"Roxbury","0900565930","2010-2014","Male","Total","Number","Disengaged Youth",49
"Roxbury","0900565930","2010-2014","Male","Total","Number","Margins of Error",26
"Roxbury","0900565930","2010-2014","Male","Engaged","Number","Disengaged Youth",49
"Roxbury","0900565930","2010-2014","Male","Engaged","Number","Margins of Error",31.05
"Roxbury","0900565930","2010-2014","Male","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2010-2014","Male","Engaged","Percent","Margins of Error",0.83
"Roxbury","0900565930","2010-2014","Male","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2010-2014","Male","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2010-2014","Male","Disengaged","Percent","Margins of Error",0.49
"Roxbury","0900565930","2011-2015","Total","Total","Number","Disengaged Youth",72
"Roxbury","0900565930","2011-2015","Total","Total","Number","Margins of Error",31
"Roxbury","0900565930","2011-2015","Total","Engaged","Number","Disengaged Youth",72
"Roxbury","0900565930","2011-2015","Total","Engaged","Number","Margins of Error",41.95
"Roxbury","0900565930","2011-2015","Total","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2011-2015","Total","Engaged","Percent","Margins of Error",0.72
"Roxbury","0900565930","2011-2015","Total","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2011-2015","Total","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Total","Disengaged","Percent","Margins of Error",0.47
"Roxbury","0900565930","2011-2015","Female","Total","Number","Disengaged Youth",43
"Roxbury","0900565930","2011-2015","Female","Total","Number","Margins of Error",28
"Roxbury","0900565930","2011-2015","Female","Engaged","Number","Disengaged Youth",43
"Roxbury","0900565930","2011-2015","Female","Engaged","Number","Margins of Error",32.74
"Roxbury","0900565930","2011-2015","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2011-2015","Female","Engaged","Percent","Margins of Error",1
"Roxbury","0900565930","2011-2015","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2011-2015","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Female","Disengaged","Percent","Margins of Error",0.56
"Roxbury","0900565930","2011-2015","Male","Total","Number","Disengaged Youth",29
"Roxbury","0900565930","2011-2015","Male","Total","Number","Margins of Error",20
"Roxbury","0900565930","2011-2015","Male","Engaged","Number","Disengaged Youth",29
"Roxbury","0900565930","2011-2015","Male","Engaged","Number","Margins of Error",26.23
"Roxbury","0900565930","2011-2015","Male","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2011-2015","Male","Engaged","Percent","Margins of Error",1.14
"Roxbury","0900565930","2011-2015","Male","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2011-2015","Male","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2011-2015","Male","Disengaged","Percent","Margins of Error",0.83
"Roxbury","0900565930","2012-2016","Total","Total","Number","Disengaged Youth",71
"Roxbury","0900565930","2012-2016","Total","Total","Number","Margins of Error",28
"Roxbury","0900565930","2012-2016","Total","Engaged","Number","Disengaged Youth",71
"Roxbury","0900565930","2012-2016","Total","Engaged","Number","Margins of Error",37.64
"Roxbury","0900565930","2012-2016","Total","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2012-2016","Total","Engaged","Percent","Margins of Error",0.66
"Roxbury","0900565930","2012-2016","Total","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2012-2016","Total","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Total","Disengaged","Percent","Margins of Error",0.48
"Roxbury","0900565930","2012-2016","Female","Total","Number","Disengaged Youth",39
"Roxbury","0900565930","2012-2016","Female","Total","Number","Margins of Error",21
"Roxbury","0900565930","2012-2016","Female","Engaged","Number","Disengaged Youth",39
"Roxbury","0900565930","2012-2016","Female","Engaged","Number","Margins of Error",27
"Roxbury","0900565930","2012-2016","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2012-2016","Female","Engaged","Percent","Margins of Error",0.88
"Roxbury","0900565930","2012-2016","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2012-2016","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Female","Disengaged","Percent","Margins of Error",0.62
"Roxbury","0900565930","2012-2016","Male","Total","Number","Disengaged Youth",32
"Roxbury","0900565930","2012-2016","Male","Total","Number","Margins of Error",20
"Roxbury","0900565930","2012-2016","Male","Engaged","Number","Disengaged Youth",32
"Roxbury","0900565930","2012-2016","Male","Engaged","Number","Margins of Error",26.23
"Roxbury","0900565930","2012-2016","Male","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2012-2016","Male","Engaged","Percent","Margins of Error",1.03
"Roxbury","0900565930","2012-2016","Male","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2012-2016","Male","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2012-2016","Male","Disengaged","Percent","Margins of Error",0.75
"Roxbury","0900565930","2013-2017","Total","Total","Number","Disengaged Youth",140
"Roxbury","0900565930","2013-2017","Total","Total","Number","Margins of Error",62
"Roxbury","0900565930","2013-2017","Total","Engaged","Number","Disengaged Youth",140
"Roxbury","0900565930","2013-2017","Total","Engaged","Number","Margins of Error",60.74
"Roxbury","0900565930","2013-2017","Total","Engaged","Percent","Disengaged Youth",100
